id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,deflator,destination_country,destination_deliverychannel,destination_iso3,destination_ngotype,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,source_country,source_iso3,source_orgtype,source_privatemoney,year
234436,0,2021,234438|234437,financial,2021-06-30T02:25:24.958Z,2021-06-29T00:00:00Z,2021-06-29T00:00:00Z,"Deliver of integrated life-saving health, nutrition and WASH interventions to vulnerable children and their fami-lies affected by the humanitarian crisis in Venezu","",0.82,2021-06-29T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-07-02T11:48:26.772Z,1,incoming,shared,0,AA-S09 321.50 VEN 03/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",242,"Venezuela, Bolivarian Republic of",single,"","",2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,"Venezuela, Bolivarian Republic of",UN Multi,VEN,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234439,20924177,2021,234440|234442|234441,financial,2021-06-30T02:25:25.629Z,2021-06-29T00:00:00Z,2021-06-29T00:00:00Z,"Assistance and protection for persons of concern affected by the Afghanistan situation in Iran,Pakistan and Afghanistan","",0.82,2021-06-29T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2022-01-19T14:58:07.876Z,1,incoming,shared,34315651,AA-S09 321.50 ASI 07/21,4306,"Germany, Government of",single,Government,42; 43,2021; 2022,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","","","","","","",4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",19013522.9322999,19.0135229322999,1.10048921888402,"",UN Multi,,"",UN Multi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234440,12654926,2021,"",financial,2021-09-02T02:25:42.215Z,2021-06-29T00:00:00Z,2021-06-29T00:00:00Z,"Assistance and protection for persons of concern affected by the Afghanistan situation in Iran,Pakistan and Afghanistan (Afghanistan portion)","",0.82,2021-06-29T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,234439,commitment,2022-01-19T14:58:07.755Z,2,incoming,shared,20754079,AA-S09 321.50 ASI 07/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",1,Afghanistan,single,"","",8417,UN Agencies,single,UN agency,,,"","",,,,"","",,"",43; 42,2022; 2021,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",11499363.9036583,11.4993639036583,1.10048921888402,Afghanistan,UN Multi,AFG,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234446,0,2021,234448|234447,financial,2021-06-30T02:25:27.256Z,2021-06-29T00:00:00Z,2021-06-29T00:00:00Z,"Provision of water, sanitation and hygiene measures, cash assistance for food security and distribution of livestock for vulnerable internally displaced persons and host communities in the governorates of Al Mahweet and Hajjah – Yemen","",0.82,2021-06-29T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-06-30T12:22:21.997Z,1,incoming,shared,0,AA-S09 321.50 YEM 04/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",248,Yemen,single,"","",8473,Care Germany,single,NGO,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","",International,NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Yemen,NGOs and CSOs,YEM,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234524,0,2021,234526|234525,financial,2021-07-01T02:25:47.834Z,2021-06-30T00:00:00Z,2021-06-30T00:00:00Z,"Provision of health, protection and food assistance to vulnerable vopulations in Venezuela","",0.82,2021-06-30T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-07-01T08:30:25.185Z,1,incoming,shared,0,AA-S09 321.50 VEN 04/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",242,"Venezuela, Bolivarian Republic of",single,"","",2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,"Venezuela, Bolivarian Republic of",UN Multi,VEN,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234533,0,,234535|234534,financial,2021-07-01T04:36:40.947Z,2021-03-17T00:00:00Z,2021-03-17T00:00:00Z,"To strengthen the resilience of public drinking water services, amid the insecurity crisis, in the main urban centers hosting forced IDPs in Burkina Faso.","",,2021-03-24T00:00:00Z,Parked,Multiyear,TRUE,"",Traditional aid,,commitment,2021-07-01T04:54:59.552Z,1,incoming,shared,,72068521CA00003,2933,"United States of America, Government of",single,Government,42,2021,single,"",237,United States,single,"","",National government,"","","","","",11,Water Sanitation Hygiene,single,"","",36,Burkina Faso,single,"","",3230,Solidarités International,single,NGO,,,"","",,,,"","",,"",43; 42,2022; 2021,shared; shared,NULL; NULL,,"","","","","","",International,NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.06454475060314,Burkina Faso,NGOs and CSOs,BFA,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,United States,USA,DAC governments,no,2022
234661,0,2021,234663|234662,financial,2021-07-03T02:25:23.835Z,2021-07-02T00:00:00Z,2021-07-02T00:00:00Z,"Protection and assistance to vulnerable internally displaced persons, refugees, asylum-seekers, and vulnerable members of the host community in Yemen","",0.838,2021-07-02T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-08-27T09:15:26.275Z,1,incoming,shared,0,AA-S09 321.50 YEM 03/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",248,Yemen,single,"","",4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Yemen,UN Multi,YEM,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234678,0,2021,239821|239820|234681|234679|234680|234682,financial,2021-07-04T02:25:14.867Z,2021-07-03T00:00:00Z,2021-07-03T00:00:00Z,"Food security and winterization emergency cash assistance for enhanced social protection among internally displaced persons, returnees and extremely vulnerable host community members in the provinces of Herat, Ghor and Kandahar","",0.838,2021-07-03T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-09-22T06:46:28.210Z,1,incoming,shared,0,AA-S09 321.50 AFG 01/21,4306,"Germany, Government of",single,Government,45; 44; 43; 42,2024; 2023; 2022; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL; NULL,"","","","","","","","","",1,Afghanistan,single,"","",3162,Caritas Germany (DCV),single,NGO,,,"","",,,,"","",,"",42; 43; 44; 45,2021; 2022; 2023; 2024,shared; shared; shared; shared,NULL; NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Afghanistan,NGOs and CSOs,AFG,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234683,0,2021,234685|234684,financial,2021-07-04T02:25:16.359Z,2021-07-03T00:00:00Z,2021-07-03T00:00:00Z,Cash assistance for temporary emergency accommodation and repairs to make damaged houses and apartments habitable again,"",0.838,2021-07-03T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-08-26T01:42:13.298Z,1,incoming,shared,0,AA-S09 321.50 PSE 05/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",171,occupied Palestinian territory,single,"","",3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,occupied Palestinian territory,UN Multi,PSE,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234696,0,2021,234699|234698|234697,financial,2021-07-05T02:25:16.450Z,2021-07-04T00:00:00Z,2021-07-04T00:00:00Z,"Inclusive activities in the sectors health, mines and protection for the most vulnerable and conflict-affected population in Lahj, Hodeidah, Aden and Amanat Al Asimah, Yemen","",0.838,2021-07-04T00:00:00Z,Parked,Mine action|Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-07-05T15:46:16.604Z,1,incoming,shared,0,AA-S09 321.50 YEM 05/21,4306,"Germany, Government of",single,Government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",248,Yemen,single,"","",8431,Handicap International Germany,single,NGO,,,"","",,,,"","",,"",42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Yemen,NGOs and CSOs,YEM,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234701,0,2021,234705|234704|234703|234702,financial,2021-07-05T02:25:17.582Z,2021-07-04T00:00:00Z,2021-07-04T00:00:00Z,"Assistance, protection, prevention and cooperation activities in Asia region: Bangladesh and Myanmar","",0.838,2021-07-04T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-07-05T08:04:02.801Z,1,incoming,shared,0,AA-S09 32.50 ASI 03/21,4306,"Germany, Government of",single,Government,43; 42,2022; 2021,shared; shared,NULL; NULL,83,Germany,single,"","",National government,NULL; NULL,"","","","","","","","","",153; 19,Myanmar; Bangladesh,shared; shared,NULL; NULL,"",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","",NULL; NULL,International Society,NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Multi-destination_country,RCRC,MULTI,"",Red Cross,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234771,0,2021,234780|234779|234778|234777|234776|234775|234774|234773|234772,financial,2021-07-06T02:25:27.551Z,2021-07-05T00:00:00Z,2021-07-05T00:00:00Z,"Live-saving protection measures, health services and basic needs assistance (including CASH assistance) for people affected by the Venezuelan migration crisis with a special focus on children and women inside Venezuela and in border areas of Colombia and Ecuador","",0.838,2021-07-05T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-07-06T11:40:02.132Z,1,incoming,shared,0,AA-S09 321.50 VEN 06/21,4306,"Germany, Government of",single,Government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",242; 65; 49,"Venezuela, Bolivarian Republic of; Ecuador; Colombia",shared; shared; shared,NULL; NULL; NULL,"",3001,International Rescue Committee,single,NGO,,,"","",,,,"","",,"",42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,,"","","","","",NULL; NULL; NULL,International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Multi-destination_country,NGOs and CSOs,MULTI,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
234781,0,2021,234784|234783|234782,financial,2021-07-06T02:25:29.881Z,2021-07-05T00:00:00Z,2021-07-05T00:00:00Z,Strengthening the program and policy-relevant skills of German humanitarian actors,"",0.838,2021-07-05T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-11-29T12:19:50.370Z,1,incoming,shared,0,AA-S08-321.50 ALL 18/21,4306,"Germany, Government of",single,Government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","","","","","","",12022,Centre for Humanitarian Action (CHA),single,NGO,,,"","",,,,"","",,"",42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,"",Other,,International NGO,Academia/think/research,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
235060,0,,235062|235061,financial,2021-07-09T14:54:36.795Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Food security, Emergency food assistance. 2021/2022, total amount CHF 200,000 (7F-10786.01)","",0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,paid,2021-08-13T08:54:14.487Z,1,incoming,shared,0,7F-10786.01,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","",6,Food Security,single,"","",121,Kyrgyzstan,single,"","",2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43; 42,2022; 2021,shared; shared,NULL; NULL,,"","","","","","",National government,NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Kyrgyzstan,Public Sector,KGZ,"",DAC governments,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235065,0,,235067|235066,financial,2021-07-09T15:08:18.180Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Protection, access and security. 2021/2022 total amount 1,000,000 (7F-08835.05)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,paid,2021-07-09T15:10:14.833Z,1,incoming,shared,0,7F-08835.05,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","",10,Protection,single,"","",251,Global,single,"","",9114,The Cash Learning Partnership,single,NGO,,,"","",,,,"","",,"",43; 42,2022; 2021,shared; shared,NULL; NULL,,"","","","","","",International,NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Global,NGOs and CSOs,,International NGO,Academia/think/research,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235068,0.666666666666667,2021,238120|238119|238118|238117|238116|238115|235074|235073|235072|235071|235070|235069,financial,2021-07-10T02:25:27.398Z,2021-07-08T00:00:00Z,2021-07-08T00:00:00Z,"Health services and Protection for Refugees and Host Communities in Cox´s Bazar, Bangladesh and Internally displaced persons in Rakhine- Shan- and Kachin-State, Myanmar",earmarked,0.838,2021-07-08T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-08-23T09:11:59.206Z,1,incoming,shared,2,AA-S09 321.50 ASI 02/21,4306,"Germany, Government of",single,Government,42,2021,single,"",83,Germany,single,"","",National government,"","","","","","","","","","","","","","","",3001,International Rescue Committee,single,NGO,,,"","",,,,"","",,"",42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0.605791183799802,6.05791183799802e-07,1.10048921888402,"",NGOs and CSOs,,International NGO,NGOs,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
235088,0,2021,237935|237934|237933|237932|235094|235093|235092|235091|235090|235089,financial,2021-07-10T02:25:34.023Z,2021-07-09T00:00:00Z,2021-07-09T00:00:00Z,"Health services, food assistance and protection with focus on children and preganant and lactating women in the provinces of Balkh and Kandahar/Afghanistan as well as in the Rohinyga camps and host communities in Cox´s Bazar/Bangladesh",earmarked,0.838,2021-07-09T00:00:00Z,Parked,Multiyear,TRUE,EUR,Traditional aid,,commitment,2021-08-24T10:01:03.158Z,1,incoming,shared,0,AA-S09 321.50 ASI 01/21,4306,"Germany, Government of",single,Government,44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,83,Germany,single,"","",National government,NULL; NULL; NULL,"","","","","","","","","",19; 1,Bangladesh; Afghanistan,shared; shared,NULL; NULL,"",2849,Save the Children,single,NGO,,,"","",,,,"","",,"",44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,,"","","","","",NULL; NULL,International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.10048921888402,Multi-destination_country,NGOs and CSOs,MULTI,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
235237,0,,243056|243055|235241|235240|235239,financial,2021-07-12T08:07:43.493Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"CHA57/The protection of women and girls from gender-based violence (GBV) in Yemen. Multi year 2021/2022/2023 total amount CHF 2,500,000 (7F-09796.03)",earmarked,0.95,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,paid,2021-11-17T09:18:10.095Z,1,incoming,shared,0,7F-09796.03,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","",13,Protection - Gender-Based Violence,single,"","",248,Yemen,single,"","",4293,United Nations Population Fund,single,UN agency,,,"","",,,,"","",,"",44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Yemen,UN Multi,YEM,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235243,0,,235246|235245|235244,financial,2021-07-12T08:53:00.392Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Sustainable Wash Response for disease outbreak and conflict affected people in Yemen. Multi year 2021/2022/2023 total amount CHF 2,500,000 (7F-10070.02	)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-08-12T11:34:29.766Z,1,incoming,shared,0,7F-10070.02,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","","","","","","",248,Yemen,single,"","",2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",42; 43; 44,2021; 2022; 2023,shared; shared; shared,NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Yemen,NGOs and CSOs,YEM,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235247,0,,235251|235250|235249|235248,financial,2021-07-12T09:05:20.482Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Protection, access and security. Multi year 2021/2022/2023/2024 total amount CHF 882,000      (7F-10794.01)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-07-12T09:13:04.866Z,1,incoming,shared,0,7F-10794.01,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","",10,Protection,single,"","",39,Cameroon,single,"","",6865,International NGO Safety Organisation,single,NGO,,,"","",,,,"","",,"",45; 44; 43; 42,2024; 2023; 2022; 2021,shared; shared; shared; shared,NULL; NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Cameroon,NGOs and CSOs,CMR,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235252,0,,235256|235255|235253,financial,2021-07-12T09:17:26.563Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"PASEN II - Projet d'Amelioration de la Securite Nutritionnelle. Multi year 2021/2022/2023, total amount CHF 700,000     (7F-09118.05)",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-07-12T09:28:44.630Z,1,incoming,shared,0,7F-09118.05,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","",6,Food Security,single,"","",137,Mali,single,"","",4536,Action Contre la Faim,single,NGO,,,"","",,,,"","",,"",44; 43; 42,2023; 2022; 2021,shared; shared; shared,NULL; NULL; NULL,,"","","","","","",International,NULL; NULL; NULL,"","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Mali,NGOs and CSOs,MLI,International NGO,NGOs,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
235257,0,,235259|235258,financial,2021-07-12T09:33:42.789Z,2021-06-01T00:00:00Z,2021-06-01T00:00:00Z,"Secondment . Multi year 2021/2022, total amount CHF 241,800   (Z7H21400071 )",earmarked,0.899,2021-07-07T00:00:00Z,Parked,Multiyear,TRUE,CHF,Traditional aid,,commitment,2021-07-12T09:36:46.483Z,1,incoming,shared,0,Z7H21400071,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,"","",National government,"","","","","","","","","","",71,Ethiopia,single,"","",2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",42; 43,2021; 2022,shared; shared,NULL; NULL,,"","","","","","","","","","",,"",,"","",,,,,"","",,,,,,"","",,"",,,"","","","","","",,"","","","","",,,"",0,0,1.07440918531544,Ethiopia,UN Multi,ETH,"",UN Multi,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
