id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_deliverychannel,destination_globalcluster,destination_ngotype,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,source_globalcluster,source_org_country,source_org_iso3,source_orgtype,source_privatemoney,year
8657,700399,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,1155659,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963434.155220138,0.963434155220138,FALSE,0.7269817,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
8658,15033,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,24805,"",4845,"Iceland, Government of",single,Government,22,2001,single,"",102,Iceland,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25162.5649325738,0.0251625649325738,FALSE,0.59743512,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Iceland,ISL,DAC governments,no,2001
8659,203030,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,24805,"",3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349917.211135526,0.349917211135526,FALSE,0.58022296,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
866,224542,2001,,financial,2001-04-05T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,Health and nutrition for children and women,"",,2001-04-05T00:00:00Z,Standard,Humanitarian aid,TRUE,IEP,Traditional aid,,paid,2001-05-10T00:00:00Z,1,incoming,single,2e+05,"",3009,"Ireland, Government of",single,Government,22,2001,single,"",107,Ireland,single,,,National government,"","","","","",7,Health,single,,,7,Angola,single,,,2915,United Nations Children's Fund,single,UN agency,,34,Angola 2001,single,,,59,Health and Nutrition for Children and Women,single,,ANG-01-1/N14,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368352.783479753,0.368352783479753,FALSE,0.6095841,UN Multi,Health,"",Angola,AGO,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Ireland,IRL,DAC governments,no,2001
8660,26538,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,43788,"",2930,"Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42342.8511089222,0.0423428511089222,FALSE,0.62674098,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Norway,NOR,DAC governments,no,2001
8661,408818,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,674549,"",2921,"Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632623.440281654,0.632623440281654,FALSE,0.64622645,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Sweden,SWE,DAC governments,no,2001
8662,10453,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,17248,"",2924,"Switzerland, Government of",single,Government,22,2001,single,"",217,Switzerland,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19959.141519765,0.019959141519765,FALSE,0.52371992,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Switzerland,CHE,DAC governments,no,2001
8663,193343,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,319016,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275409.60703089,0.27540960703089,FALSE,0.70201981,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
8664,147481,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,243344,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220553.555761911,0.220553555761911,FALSE,0.66868566,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,Red Cross,no,2001
8665,11947,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,19712,"",4546,"Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21236.2546932798,0.0212362546932798,FALSE,0.56257566,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Austria,AUT,DAC governments,no,2001
8666,182961,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,301886,"",,"","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,,"","",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273612.86617093,0.27361286617093,FALSE,0.66868566,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Total DAC,DAC,"",no,2001
8667,18119,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,29897,"",3776,"Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31516.1090471636,0.0315161090471636,FALSE,0.57491234,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Denmark,DNK,DAC governments,no,2001
8668,92276,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,152256,"",5295,"Finland, Government of",single,Government,22,2001,single,"",75,Finland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155740.189529242,0.155740189529242,FALSE,0.5924996,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Finland,FIN,DAC governments,no,2001
8669,150788,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,248800,"",2928,"Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248229.855169729,0.248229855169729,FALSE,0.60745312,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Canada,CAN,DAC governments,no,2001
8670,10752,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,17741,"",4845,"Iceland, Government of",single,Government,22,2001,single,"",102,Iceland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17996.9332904299,0.0179969332904299,FALSE,0.59743512,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Iceland,ISL,DAC governments,no,2001
8671,47987,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,79178,"",2930,"Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76565.9204221814,0.0765659204221814,FALSE,0.62674098,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Norway,NOR,DAC governments,no,2001
8672,1564943,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,2582156,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152658.03802214,2.15265803802214,FALSE,0.7269817,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
8673,2190,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,3614,"",5319,"Spain, Government of",single,Government,22,2001,single,"",209,Spain,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811.26039843229,0.00381126039843229,FALSE,0.57461306,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Spain,ESP,DAC governments,no,2001
8674,180224,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,297369,"",2921,"Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278886.758658671,0.278886758658671,FALSE,0.64622645,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Sweden,SWE,DAC governments,no,2001
8675,28673,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,47310,"",2924,"Switzerland, Government of",single,Government,22,2001,single,"",217,Switzerland,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54748.7290534987,0.0547487290534987,FALSE,0.52371992,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Switzerland,CHE,DAC governments,no,2001
8676,37250,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,61463,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53061.1807094162,0.0530611807094162,FALSE,0.70201981,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
8677,651127,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (carry-over),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,1074359,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973741.533503201,0.973741533503201,FALSE,0.66868566,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Unspecified,Total DAC,DAC,Red Cross,no,2001
8678,10302,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,16998,"",,"","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,152,Mozambique,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15406.3420471736,0.0154063420471736,FALSE,0.66868566,RCRC,Multi-sector,"",Mozambique,MOZ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Total DAC,DAC,"",no,2001
87,356815,2001,,financial,2001-03-09T00:00:00Z,2001-01-18T00:00:00Z,2001-01-18T00:00:00Z,Cash for emergency assistance and protection activities,"",2.10193,2001-01-22T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2011-01-31T15:04:00Z,1,incoming,single,750000,AGO 2/01,4306,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,7,Angola,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590566.490828804,0.590566490828804,FALSE,0.60419107,RCRC,Health,"",Angola,AGO,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Germany,DEU,DAC governments,no,2001
88,153521,2001,,financial,2001-03-09T00:00:00Z,2001-02-19T00:00:00Z,2001-02-19T00:00:00Z,Cash to meet basic needs of IDPs,"",2.130002,2001-02-20T00:00:00Z,Standard,Humanitarian aid,TRUE,DEM,Traditional aid,,commitment,2011-01-31T15:04:00Z,1,incoming,single,327000,AGO 3/01,4306,"Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,7,Angola,single,,,2923,ORA e. V. Deutsher Hilfsfonds,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254093.460864955,0.254093460864955,FALSE,0.60419107,NGOs and CSOs,Health,International NGO,Angola,AGO,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Germany,DEU,DAC governments,no,2001
883,236322,2001,,financial,2001-04-05T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,Nutritional rehabilitation of malnourished children,"",,2001-04-03T00:00:00Z,Standard,Humanitarian aid,TRUE,IEP,Traditional aid,,paid,2001-04-05T00:00:00Z,1,incoming,single,250000,"",3009,"Ireland, Government of",single,Government,22,2001,single,"",107,Ireland,single,,,National government,"","","","","",7,Health,single,,,52,"Congo, The Democratic Republic of the",single,,,2915,United Nations Children's Fund,single,UN agency,,40,Democratic Republic of the Congo 2001,single,,,186,Nutritional rehabilitation of malnourished children,single,,DRC-01-1/N02,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387677.434500014,0.387677434500014,FALSE,0.6095841,UN Multi,Health,"","Congo, The Democratic Republic of the",COD,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Ireland,IRL,DAC governments,no,2001
