donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
JPN,2001,UN agency,4537,"",4793,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,405,Multi-sectoral assistance,single,,SEE/FRY/UNHCR-01-1/N04,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3500000,,"",Japan,Government,Uncategorized,UN Multi,FALSE,0.946736247536983,3696911.37220694
JPN,2001,UN agency,4537,"",4794,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,407,Multi-sectoral assistance,single,,SEE/KOS/UNHCR-01-1/N05,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1e+06,,"",Japan,Government,Uncategorized,UN Multi,FALSE,0.946736247536983,1056260.39205913
USA,2001,UN agency,2933,"",4795,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,407,Multi-sectoral assistance,single,,SEE/KOS/UNHCR-01-1/N05,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6e+05,,"",United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,854671.091833534
ITA,2001,UN agency,3774,"",4796,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Italy, Government of",single,Government,22,2001,single,"",110,Italy,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,407,Multi-sectoral assistance,single,,SEE/KOS/UNHCR-01-1/N05,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,442550,,"",Italy,Government,Uncategorized,UN Multi,FALSE,0.57570887706273,768704.492204276
USA,2001,UN agency,2933,"",4797,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,406,Multi-sectoral assistance,single,,SEE/FYROM/UNHCR-01-1/N06,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2500000,,"",United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,3561129.54930639
NOR,2001,UN agency,2930,"",4798,2001,,financial,2001-08-17T00:00:00Z,2001-08-15T00:00:00Z,2001-08-15T00:00:00Z,Multi-sector,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4397,United Nations High Commissioner for Refugees,single,UN agency,,48,Southeastern Europe 2001,single,,,406,Multi-sectoral assistance,single,,SEE/FYROM/UNHCR-01-1/N06,22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5e+05,,"",Norway,Government,Uncategorized,UN Multi,FALSE,0.626793513784831,797710.871289653
CZE,2001,Government,2932,Poland,4799,,,in kind,2001-08-17T00:00:00Z,2001-08-08T00:00:00Z,2001-08-08T00:00:00Z,"CZK 1,400,000 for 75 drying machines","",,2001-08-17T00:00:00Z,Standard,Agriculture|Bilateral aid,TRUE,"",Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"","Czech Republic, Government of",single,Government,22,2001,single,"",60,Czech Republic,single,,,National government,"","","","","",26512,Agriculture,single,,,178,single,,,86,"Poland, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,88,POLAND - Floods - July 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,36200,POL,Poland,Czech Republic,Government,National government,Public Sector,FALSE,0.431433392571147,83906.3471287293
SWE,2001,UN agency,2921,Tajikistan,48,2001,,financial,2001-03-01T00:00:00Z,2001-01-16T00:00:00Z,2001-01-16T00:00:00Z,Post-drought irrigation rehabilitation and support to animal health services,"",,2001-03-01T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,SEK,Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,6e+06,"2001-0259, 2001-0260","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26512,Agriculture,single,,,220,single,,,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,45,Tajikistan 2001,single,,,341,Sustainable delivery of veterinary services,single,,TJK-01-1/N05,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,623000,TJK,Tajikistan,Sweden,Government,Uncategorized,UN Multi,FALSE,0.646973248540399,962945.533537154
DEU,2001,Red Cross/Red Crescent,4306,Poland,4800,,,financial,2001-08-17T00:00:00Z,2001-08-06T00:00:00Z,2001-08-06T00:00:00Z,"Cash - EUR 88,400 for large tents, tables, chairs and clothes","",,2001-08-17T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,178,single,,,2992,German Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,88,POLAND - Floods - July 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,77408,POL,Poland,Germany,Government,National Society,RCRC,FALSE,0.60333001161548,128301.258862843
DEU,2001,NGO,4306,Poland,4801,,,financial,2001-08-17T00:00:00Z,2001-08-06T00:00:00Z,2001-08-06T00:00:00Z,"Cash - EUR 90,089 for hygienic parcels, disinfectants, cleaning agents, blankets and rubber boots","",,2001-08-17T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,178,single,,,4534,Help - Hilfe zur Selbsthilfe e.V.,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,88,POLAND - Floods - July 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,90089,POL,Poland,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,149319.606625862
DEU,2001,NGO,4306,Peru,4802,,,financial,2001-08-17T00:00:00Z,2001-08-14T00:00:00Z,2001-08-14T00:00:00Z,"Cash - DEM 315,000 for reconstruction of destroyed houses and training in construction and maintenance","",,2001-08-17T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,175,single,,,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,81,PERU - Earthquake - June 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,141030,PER,Peru,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,233752.668166427
CAN,2001,UN agency,2928,Sudan,4803,2001,,financial,2001-08-17T00:00:00Z,2001-07-20T00:00:00Z,2001-07-20T00:00:00Z,Return of abductees to Entebbe and onwards,"",,2001-07-27T00:00:00Z,Standard,Humanitarian aid,TRUE,CAD,Traditional aid,,commitment,2001-08-22T00:00:00Z,1,incoming,single,2e+05,M010914,"Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,2986,International Organization for Migration,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,131579,SDN,Sudan,Canada,Government,Uncategorized,UN Multi,FALSE,0.607253257182617,216678.953045831
EUI,2001,NGO,2966,Tajikistan,4804,2001,,financial,2001-08-17T00:00:00Z,2001-07-17T00:00:00Z,2001-07-17T00:00:00Z,"Food aid - (Part of EURO 9,850,000)","",,2001-07-24T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,EUR,Traditional aid,,commitment,2001-08-24T00:00:00Z,1,incoming,single,1e+06,ECHO/TJK/210/2001/01000,European Commission,single,Inter-governmental,22,2001,single,"",,"","",,,"","","","","","",6,Food Security,single,,,220,single,,,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,850340,TJK,Tajikistan,European Commission,Inter-governmental,International,NGOs and CSOs,FALSE,0.682860803106723,1245261.10758052
USA,2001,UN agency,2933,Somalia,4805,2001,,financial,2001-08-17T00:00:00Z,2001-08-13T00:00:00Z,2001-08-13T00:00:00Z,Support to home gardening and vegetable production activities,"",,2001-08-13T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,"",Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26512,Agriculture,single,,,206,single,,,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,53,Somalia 2001,single,,,564,Support to Home Gardening and Vegetable production Activities,single,,SOM-01-1/N11,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,110000,SOM,Somalia,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,156689.700169481
USA,2001,UN agency,2933,Somalia,4806,2001,,financial,2001-08-17T00:00:00Z,2001-08-13T00:00:00Z,2001-08-13T00:00:00Z,Food security assessment Unit (FSAU),"",,2001-08-13T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,"",Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26512,Agriculture,single,,,206,single,,,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,53,Somalia 2001,single,,,606,Food Security Assessment Unit (FSAU),single,,SOM-01-1/N17,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,290000,SOM,Somalia,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,413091.027719541
USA,2001,UN agency,2933,Somalia,4807,2001,,financial,2001-08-17T00:00:00Z,2001-08-17T00:00:00Z,2001-08-17T00:00:00Z,Rehabilitation of urban water supply systems,"",,2001-08-17T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",11,Water Sanitation Hygiene,single,,,206,single,,,2915,United Nations Children's Fund,single,UN agency,,53,Somalia 2001,single,,,623,Rehabilitation of Urban Water Supply Systems,single,,SOM-01-1/N20,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,701016,SOM,Somalia,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,998563.516854627
JPN,2001,UN agency,4537,Somalia,4808,2001,,financial,2001-08-17T00:00:00Z,2001-08-10T00:00:00Z,2001-08-10T00:00:00Z,Repatriation and initial reintegration of returnees,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",26479,Multi-sector,single,,,206,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,53,Somalia 2001,single,,,551,Protection and Assistance for Refugee Return,single,,SOM-01-1/N55,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1900000,SOM,Somalia,Japan,Government,Uncategorized,UN Multi,FALSE,0.946736247536983,2006894.74491234
USA,2001,UN agency,2933,Somalia,4809,2001,,financial,2001-08-17T00:00:00Z,2001-08-10T00:00:00Z,2001-08-10T00:00:00Z,Repatriation and initial reintegration of returnees,"",,2001-08-15T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,206,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,53,Somalia 2001,single,,,551,Protection and Assistance for Refugee Return,single,,SOM-01-1/N55,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,610000,SOM,Somalia,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,868915.610030759
USA,2001,UN agency,2933,Russian Federation,4810,2001,,financial,2001-08-17T00:00:00Z,2001-08-13T00:00:00Z,2001-08-13T00:00:00Z,Awaiting allocation,"",,2001-08-13T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",7,Health,single,,,184,single,,,4398,World Health Organization,single,UN agency,,37,Northern Caucasus (Russian Federation) 2001,single,,,467,Awaiting allocation,single,,RUS-01-1/N22,22,2001,single,,,12,Caucasus (Northern) 1999 - 2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8e+05,RUS,Russian Federation,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,1139561.45577804
GBR,2001,UN agency,2917,"",4811,2001,,financial,2001-08-20T00:00:00Z,2001-06-27T00:00:00Z,2001-06-27T00:00:00Z,Contribution to the UN Trust Fund in support of Delimitation and Demarcation of the Ethiopia/Eritrea Border.,"",,2001-06-27T00:00:00Z,Standard,Humanitarian aid,TRUE,GBP,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,250000,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",10,Protection,single,,,,"",,,4754,United Nations Department of Peace-Keeping Operations,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,6,Horn of Africa 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,352113,,"",United Kingdom,Government,Uncategorized,UN Multi,FALSE,0.730778599059878,481832.665123173
NLD,2001,NGO,3008,Ethiopia,4812,2001,,financial,2001-08-20T00:00:00Z,2001-07-26T00:00:00Z,2001-07-26T00:00:00Z,Relief food assistance to the population of North Wollo and Wag Hamra in Northeast Amhara Region,"",,2001-08-08T00:00:00Z,Standard,Humanitarian aid|Food,TRUE,NLG,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,7111712,ET022101,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",6,Food Security,single,,,71,single,,,2849,Save the Children,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2745835,ETH,Ethiopia,Netherlands,Government,International,NGOs and CSOs,FALSE,0.579319753164099,4739757.24977949
CAN,2001,NGO,2928,Angola,4813,2001,,financial,2001-08-20T00:00:00Z,2001-08-01T00:00:00Z,2001-08-01T00:00:00Z,Cash for education programme for IDPs in Benguela,"",,2001-08-09T00:00:00Z,Standard,Humanitarian aid,TRUE,CAD,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,347000,M010930,"Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",3,Education,single,,,7,single,,,3798,Alternative,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,Uncategorized NGO,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,226797,AGO,Angola,Canada,Government,Uncategorized,NGOs and CSOs,FALSE,0.607253257182617,373480.088113873
CAN,2001,NGO,2928,Angola,4814,2001,,financial,2001-08-20T00:00:00Z,2001-08-01T00:00:00Z,2001-08-01T00:00:00Z,Water and sanitation programmes in Malanje province,"",,2001-08-03T00:00:00Z,Standard,Humanitarian aid,TRUE,CAD,Traditional aid,,commitment,2001-09-24T00:00:00Z,1,incoming,single,364000,M010931,"Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",11,Water Sanitation Hygiene,single,,,7,single,,,8612,World Vision Angola,single,NGO,,34,Angola 2001,single,,,299,Emergency water and sanitation in Malanje Province,single,,ANG-01-1/N28,22,2001,single,,,,"","",,,,Affiliated,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,237908,AGO,Angola,Canada,Government,Affiliated,NGOs and CSOs,FALSE,0.607253257182617,391777.231634436
CAN,2001,NGO,2928,Angola,4815,2001,,financial,2001-08-20T00:00:00Z,2001-08-01T00:00:00Z,2001-08-01T00:00:00Z,"Provision of shelter to displaced persons in Menongue, Kuando Kubango","",,2001-08-03T00:00:00Z,Standard,Humanitarian aid,TRUE,CAD,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,207000,M010929,"Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,7,single,,,4755,SIM Canada,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,135294,AGO,Angola,Canada,Government,International,NGOs and CSOs,FALSE,0.607253257182617,222796.664159042
DAC,2001,Private organization/foundation,4756,India,4816,,,in kind,2001-08-20T00:00:00Z,2001-08-08T00:00:00Z,2001-08-08T00:00:00Z,"Medical team - 4 doctors, 5 nurses; medical supplies","",,2001-08-20T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-08-20T00:00:00Z,1,incoming,single,,"",Singapore International Foundation,single,Private organization/foundation,22,2001,single,"",,"","",,,Uncategorized,"","","","","",7,Health,single,,,103,single,,,4756,Singapore International Foundation,single,Private organization/foundation,"",,"","",,,,"","",,"",22,2001,single,,,86,INDIA - Floods - July 2001,single,,,,Uncategorized,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,15000,IND,India,Total DAC,Private organization/foundation,Uncategorized,Other,FALSE,0.682860803106723,21966.4094523459
NLD,2001,NGO,3008,Angola,4817,2001,,financial,2001-08-20T00:00:00Z,2001-07-12T00:00:00Z,2001-07-12T00:00:00Z,Community based social services to increase welfare in IDP centres in Huila Province,"",,2001-08-06T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,820348,AO011301,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",7,Health,single,,,7,single,,,8476,CARE Netherlands,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,325535,AGO,Angola,Netherlands,Government,International,NGOs and CSOs,FALSE,0.579319753164099,561926.290657292
DEU,2001,Red Cross/Red Crescent,4306,Sudan,4818,,,financial,2001-08-20T00:00:00Z,2001-08-20T00:00:00Z,2001-08-20T00:00:00Z,"Cash - DEM 270,300","",,2001-08-20T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-08-20T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",7,Health,single,,,212,single,,,2992,German Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,89,SUDAN - Floods - August 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,121017,SDN,Sudan,Germany,Government,National Society,RCRC,FALSE,0.60333001161548,200581.767308349
NLD,2001,NGO,3008,Angola,4819,2001,,financial,2001-08-20T00:00:00Z,2001-07-12T00:00:00Z,2001-07-12T00:00:00Z,"Water and sanitation project for displaced persons and the local population of Kipungo, Huila Province","",,2001-08-06T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-08-20T00:00:00Z,1,incoming,single,752507,AO011201,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",11,Water Sanitation Hygiene,single,,,7,single,,,8476,CARE Netherlands,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,298614,AGO,Angola,Netherlands,Government,International,NGOs and CSOs,FALSE,0.579319753164099,515456.271547872
GBR,2001,UN agency,2917,Somalia,4820,2001,,financial,2001-08-20T00:00:00Z,2001-05-31T00:00:00Z,2001-05-31T00:00:00Z,UN Inter-Agency cost-shared security support,"",,2001-06-22T00:00:00Z,Standard,Humanitarian aid|Safety and security of staff and operations,TRUE,"",Traditional aid,,paid,2001-08-20T00:00:00Z,1,incoming,single,,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26480,Coordination and support services,single,,,206,single,,,5294,United Nations Development Programme,single,UN agency,,53,Somalia 2001,single,,,562,UN Inter-Agency Cost-Shared Security Support,single,,SOM-01-1/N42,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,289860,SOM,Somalia,United Kingdom,Government,Uncategorized,UN Multi,FALSE,0.730778599059878,396645.441413986
